Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Pressure	Unit	 Compensation	 Residual	Cell temperature	Unit	 Compensation	 Residual	Electronics temperature	Unit	 Compensation	 Residual	 Status
0	2024-07-09	12:36:52	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00189.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.16	vol-%	wet	0.0025	1087.39	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3074	ppm	wet	0.0002	 0.080	ppm	wet	0.0010	 1.776	ppm	wet	0.0020	945.10	mbar	N/A	0.0000	 43.14	C	N/A	0.0000	 52.67	C	N/A	0.0000	OK
0	2024-07-09	12:37:23	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00190.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.17	vol-%	wet	0.0025	1089.13	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3059	ppm	wet	0.0002	 0.084	ppm	wet	0.0010	 1.763	ppm	wet	0.0020	945.10	mbar	N/A	0.0000	 43.15	C	N/A	0.0000	 52.64	C	N/A	0.0000	OK
0	2024-07-09	12:37:54	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00191.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.17	vol-%	wet	0.0025	1088.24	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3037	ppm	wet	0.0002	 0.113	ppm	wet	0.0011	 1.770	ppm	wet	0.0020	945.10	mbar	N/A	0.0000	 43.15	C	N/A	0.0000	 52.66	C	N/A	0.0000	OK
0	2024-07-09	12:38:24	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00192.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.17	vol-%	wet	0.0024	1086.31	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2984	ppm	wet	0.0002	 0.069	ppm	wet	0.0011	 1.787	ppm	wet	0.0020	945.10	mbar	N/A	0.0000	 43.16	C	N/A	0.0000	 52.65	C	N/A	0.0000	OK
0	2024-07-09	12:38:54	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00193.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.17	vol-%	wet	0.0025	1085.88	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2972	ppm	wet	0.0003	 0.078	ppm	wet	0.0011	 1.770	ppm	wet	0.0020	945.10	mbar	N/A	0.0000	 43.19	C	N/A	0.0000	 52.66	C	N/A	0.0000	OK
0	2024-07-09	12:40:02	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00194.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.17	vol-%	wet	0.0025	1085.98	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.3007	ppm	wet	0.0002	 0.080	ppm	wet	0.0010	 1.778	ppm	wet	0.0020	945.10	mbar	N/A	0.0000	 43.13	C	N/A	0.0000	 52.73	C	N/A	0.0000	OK
0	2024-07-09	12:41:03	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00195.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.16	vol-%	wet	0.0025	1086.56	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.3067	ppm	wet	0.0002	 0.092	ppm	wet	0.0010	 1.797	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.14	C	N/A	0.0000	 52.77	C	N/A	0.0000	OK
0	2024-07-09	12:42:06	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00196.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.10	vol-%	wet	0.0025	1090.45	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.3028	ppm	wet	0.0002	 0.095	ppm	wet	0.0010	 1.824	ppm	wet	0.0019	945.10	mbar	N/A	0.0000	 43.17	C	N/A	0.0000	 52.81	C	N/A	0.0000	OK
0	2024-07-09	12:42:36	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00197.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1094.90	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.3049	ppm	wet	0.0002	 0.059	ppm	wet	0.0010	 1.844	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.22	C	N/A	0.0000	 52.81	C	N/A	0.0000	OK
0	2024-07-09	12:43:07	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00198.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1096.51	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3022	ppm	wet	0.0002	 0.068	ppm	wet	0.0010	 1.825	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.16	C	N/A	0.0000	 52.85	C	N/A	0.0000	OK
0	2024-07-09	12:43:37	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00199.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0024	1098.24	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3003	ppm	wet	0.0002	 0.080	ppm	wet	0.0011	 1.787	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.21	C	N/A	0.0000	 52.91	C	N/A	0.0000	OK
0	2024-07-09	12:44:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00200.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1099.28	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3004	ppm	wet	0.0002	 0.066	ppm	wet	0.0010	 1.786	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.16	C	N/A	0.0000	 52.94	C	N/A	0.0000	OK
0	2024-07-09	12:44:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00201.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1101.07	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3025	ppm	wet	0.0002	 0.067	ppm	wet	0.0011	 1.796	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.22	C	N/A	0.0000	 52.96	C	N/A	0.0000	OK
0	2024-07-09	12:45:09	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00202.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1102.47	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3006	ppm	wet	0.0002	 0.086	ppm	wet	0.0011	 1.782	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.21	C	N/A	0.0000	 53.01	C	N/A	0.0000	OK
0	2024-07-09	12:45:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00203.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1100.77	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3073	ppm	wet	0.0002	 0.085	ppm	wet	0.0011	 1.805	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.22	C	N/A	0.0000	 53.00	C	N/A	0.0000	OK
0	2024-07-09	12:46:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00204.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1099.46	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3038	ppm	wet	0.0002	 0.041	ppm	wet	0.0011	 1.808	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.22	C	N/A	0.0000	 53.01	C	N/A	0.0000	OK
0	2024-07-09	12:46:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00205.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1099.47	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3101	ppm	wet	0.0002	 0.072	ppm	wet	0.0011	 1.808	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.22	C	N/A	0.0000	 53.04	C	N/A	0.0000	OK
0	2024-07-09	12:47:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00206.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1100.55	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3038	ppm	wet	0.0002	 0.087	ppm	wet	0.0010	 1.849	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.20	C	N/A	0.0000	 53.10	C	N/A	0.0000	OK
0	2024-07-09	12:47:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00207.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1103.06	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3062	ppm	wet	0.0002	 0.054	ppm	wet	0.0010	 1.838	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.22	C	N/A	0.0000	 53.12	C	N/A	0.0000	OK
0	2024-07-09	12:48:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00208.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0026	1103.41	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3064	ppm	wet	0.0002	 0.062	ppm	wet	0.0011	 1.821	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.26	C	N/A	0.0000	 53.08	C	N/A	0.0000	OK
0	2024-07-09	12:48:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00209.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1104.84	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.3013	ppm	wet	0.0002	 0.076	ppm	wet	0.0011	 1.824	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.26	C	N/A	0.0000	 53.13	C	N/A	0.0000	OK
0	2024-07-09	12:49:13	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00210.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1108.36	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.2986	ppm	wet	0.0002	 0.091	ppm	wet	0.0011	 1.805	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.26	C	N/A	0.0000	 53.14	C	N/A	0.0000	OK
0	2024-07-09	12:50:31	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00211.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.15	vol-%	wet	0.0024	1110.70	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.2966	ppm	wet	0.0002	 0.066	ppm	wet	0.0011	 1.804	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.27	C	N/A	0.0000	 53.24	C	N/A	0.0000	OK
0	2024-07-09	12:52:34	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00212.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1110.65	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3057	ppm	wet	0.0002	 0.063	ppm	wet	0.0011	 1.803	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.36	C	N/A	0.0000	 53.25	C	N/A	0.0000	OK
0	2024-07-09	12:54:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00213.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0024	1114.68	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3001	ppm	wet	0.0002	 0.079	ppm	wet	0.0011	 1.797	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.39	C	N/A	0.0000	 53.32	C	N/A	0.0000	OK
0	2024-07-09	12:55:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00214.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1118.60	ppm	wet	0.0022	 0.000	ppm	wet	0.0021	0.3029	ppm	wet	0.0002	 0.072	ppm	wet	0.0011	 1.822	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.43	C	N/A	0.0000	 53.41	C	N/A	0.0000	OK
0	2024-07-09	12:55:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00215.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0024	1116.30	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3022	ppm	wet	0.0002	 0.091	ppm	wet	0.0011	 1.836	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.43	C	N/A	0.0000	 53.39	C	N/A	0.0000	OK
0	2024-07-09	12:56:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00216.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1113.89	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3028	ppm	wet	0.0002	 0.099	ppm	wet	0.0011	 1.816	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.44	C	N/A	0.0000	 53.43	C	N/A	0.0000	OK
0	2024-07-09	12:56:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00217.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1111.85	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3034	ppm	wet	0.0002	 0.085	ppm	wet	0.0011	 1.801	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.44	C	N/A	0.0000	 53.42	C	N/A	0.0000	OK
0	2024-07-09	12:57:06	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00218.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1108.43	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2995	ppm	wet	0.0002	 0.097	ppm	wet	0.0011	 1.795	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.47	C	N/A	0.0000	 53.48	C	N/A	0.0000	OK
0	2024-07-09	12:57:36	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00219.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.15	vol-%	wet	0.0024	1106.10	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3005	ppm	wet	0.0003	 0.087	ppm	wet	0.0011	 1.779	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.46	C	N/A	0.0000	 53.45	C	N/A	0.0000	OK
0	2024-07-09	12:58:07	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00220.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1103.83	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2979	ppm	wet	0.0002	 0.065	ppm	wet	0.0010	 1.795	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.46	C	N/A	0.0000	 53.50	C	N/A	0.0000	OK
0	2024-07-09	12:58:38	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00221.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1102.76	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3112	ppm	wet	0.0002	 0.082	ppm	wet	0.0011	 1.808	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.52	C	N/A	0.0000	 53.48	C	N/A	0.0000	OK
0	2024-07-09	12:59:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00222.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1102.11	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3073	ppm	wet	0.0003	 0.057	ppm	wet	0.0011	 1.805	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.51	C	N/A	0.0000	 53.53	C	N/A	0.0000	OK
0	2024-07-09	12:59:38	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00223.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1101.25	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3031	ppm	wet	0.0002	 0.053	ppm	wet	0.0011	 1.833	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.55	C	N/A	0.0000	 53.52	C	N/A	0.0000	OK
0	2024-07-09	13:00:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00224.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.15	vol-%	wet	0.0025	1099.05	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3049	ppm	wet	0.0002	 0.078	ppm	wet	0.0011	 1.785	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.55	C	N/A	0.0000	 53.58	C	N/A	0.0000	OK
0	2024-07-09	13:00:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00225.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.16	vol-%	wet	0.0025	1096.82	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2999	ppm	wet	0.0002	 0.070	ppm	wet	0.0011	 1.809	ppm	wet	0.0020	945.00	mbar	N/A	0.0000	 43.56	C	N/A	0.0000	 53.58	C	N/A	0.0000	OK
0	2024-07-09	13:01:09	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00226.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.16	vol-%	wet	0.0025	1095.26	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2994	ppm	wet	0.0002	 0.061	ppm	wet	0.0011	 1.795	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.57	C	N/A	0.0000	 53.56	C	N/A	0.0000	OK
0	2024-07-09	13:01:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00227.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.15	vol-%	wet	0.0025	1093.34	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3092	ppm	wet	0.0003	 0.068	ppm	wet	0.0011	 1.809	ppm	wet	0.0019	945.00	mbar	N/A	0.0000	 43.56	C	N/A	0.0000	 53.58	C	N/A	0.0000	OK
0	2024-07-09	13:03:01	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00228.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0025	1092.48	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3071	ppm	wet	0.0002	 0.061	ppm	wet	0.0011	 1.817	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.59	C	N/A	0.0000	 53.60	C	N/A	0.0000	OK
0	2024-07-09	13:04:06	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00229.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.16	vol-%	wet	0.0024	1091.34	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2973	ppm	wet	0.0002	 0.066	ppm	wet	0.0011	 1.782	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.65	C	N/A	0.0000	 53.60	C	N/A	0.0000	OK
0	2024-07-09	13:04:57	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00230.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0025	1091.54	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3042	ppm	wet	0.0003	 0.095	ppm	wet	0.0011	 1.830	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.64	C	N/A	0.0000	 53.61	C	N/A	0.0000	OK
0	2024-07-09	13:05:27	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00231.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.10	vol-%	wet	0.0025	1097.51	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3068	ppm	wet	0.0002	 0.082	ppm	wet	0.0011	 1.815	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.64	C	N/A	0.0000	 53.68	C	N/A	0.0000	OK
0	2024-07-09	13:05:58	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00232.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0024	1100.31	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3033	ppm	wet	0.0002	 0.067	ppm	wet	0.0011	 1.807	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.68	C	N/A	0.0000	 53.64	C	N/A	0.0000	OK
0	2024-07-09	13:06:28	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00233.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0024	1101.65	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3018	ppm	wet	0.0003	 0.060	ppm	wet	0.0011	 1.801	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.66	C	N/A	0.0000	 53.65	C	N/A	0.0000	OK
0	2024-07-09	13:06:58	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00234.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1102.86	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2999	ppm	wet	0.0003	 0.065	ppm	wet	0.0011	 1.785	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.69	C	N/A	0.0000	 53.69	C	N/A	0.0000	OK
0	2024-07-09	13:07:28	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00235.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0024	1101.52	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3024	ppm	wet	0.0003	 0.092	ppm	wet	0.0011	 1.807	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.69	C	N/A	0.0000	 53.68	C	N/A	0.0000	OK
0	2024-07-09	13:07:59	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00236.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1101.20	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3071	ppm	wet	0.0002	 0.062	ppm	wet	0.0011	 1.819	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.67	C	N/A	0.0000	 53.69	C	N/A	0.0000	OK
0	2024-07-09	13:08:29	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00237.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1100.48	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3043	ppm	wet	0.0002	 0.089	ppm	wet	0.0011	 1.827	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.70	C	N/A	0.0000	 53.71	C	N/A	0.0000	OK
0	2024-07-09	13:08:59	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00238.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0024	1101.19	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3062	ppm	wet	0.0003	 0.052	ppm	wet	0.0011	 1.814	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.72	C	N/A	0.0000	 53.68	C	N/A	0.0000	OK
0	2024-07-09	13:09:29	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00239.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1103.00	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2993	ppm	wet	0.0003	 0.062	ppm	wet	0.0011	 1.803	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.72	C	N/A	0.0000	 53.65	C	N/A	0.0000	OK
0	2024-07-09	13:10:00	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00240.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1105.78	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2986	ppm	wet	0.0003	 0.087	ppm	wet	0.0011	 1.798	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.74	C	N/A	0.0000	 53.70	C	N/A	0.0000	OK
0	2024-07-09	13:10:30	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00241.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1107.18	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3035	ppm	wet	0.0003	 0.080	ppm	wet	0.0011	 1.827	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.76	C	N/A	0.0000	 53.70	C	N/A	0.0000	OK
0	2024-07-09	13:11:01	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00242.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1107.34	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3095	ppm	wet	0.0002	 0.068	ppm	wet	0.0011	 1.825	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.76	C	N/A	0.0000	 53.78	C	N/A	0.0000	OK
0	2024-07-09	13:11:32	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00243.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0024	1105.50	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3046	ppm	wet	0.0003	 0.095	ppm	wet	0.0011	 1.833	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.79	C	N/A	0.0000	 53.75	C	N/A	0.0000	OK
0	2024-07-09	13:12:02	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00244.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1105.46	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3057	ppm	wet	0.0003	 0.071	ppm	wet	0.0011	 1.816	ppm	wet	0.0019	944.90	mbar	N/A	0.0000	 43.76	C	N/A	0.0000	 53.77	C	N/A	0.0000	OK
0	2024-07-09	13:13:20	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00245.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1105.12	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2990	ppm	wet	0.0003	 0.058	ppm	wet	0.0011	 1.801	ppm	wet	0.0020	944.90	mbar	N/A	0.0000	 43.78	C	N/A	0.0000	 53.77	C	N/A	0.0000	OK
0	2024-07-09	13:16:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00246.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.14	vol-%	wet	0.0024	1104.93	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3004	ppm	wet	0.0003	 0.062	ppm	wet	0.0011	 1.829	ppm	wet	0.0020	944.80	mbar	N/A	0.0000	 43.84	C	N/A	0.0000	 53.73	C	N/A	0.0000	OK
